trade_id,trade_date,open_time,close_time,instrument,asset_class,direction,entry_price,exit_price,quantity,pnl,risk_amount,strategy,account_id,trader_id
511,2024-06-17,2024-06-17 15:37:00,2024-06-17 18:49:00,ETHUSDT,Crypto,Sell,15599.82,15613.91,1,110.33,146.07,Scalping,1,101
512,2024-04-08,2024-04-08 13:19:00,2024-04-08 16:53:00,NIFTY,Equity,Sell,13667.57,13619.82,5,-86.45,33.16,MeanReversion,1,101
513,2024-03-07,2024-03-07 10:59:00,2024-03-07 12:16:00,BTCUSDT,Crypto,Sell,9098.41,9137.52,5,181.12,44.47,TrendFollowing,2,104
514,2024-04-23,2024-04-23 14:35:00,2024-04-23 18:11:00,BTCUSDT,Crypto,Buy,26281.91,26310.47,1,209.05,30.31,TrendFollowing,1,101
515,2024-03-18,2024-03-18 13:25:00,2024-03-18 15:30:00,BTCUSDT,Crypto,Buy,28387.25,28355.14,2,-243.44,192.96,TrendFollowing,1,104
516,2024-04-24,2024-04-24 09:43:00,2024-04-24 13:22:00,EURUSD,Forex,Buy,24203.11,24268.56,1,305.99,114.54,TrendFollowing,2,102
517,2024-02-14,2024-02-14 11:44:00,2024-02-14 15:08:00,NIFTY,Equity,Sell,2218.46,2234.59,5,133.15,190.77,MeanReversion,3,102
518,2024-06-30,2024-06-30 12:57:00,2024-06-30 13:54:00,ETHUSDT,Crypto,Sell,30100.51,30218.01,5,319.19,178.0,MeanReversion,2,104
519,2024-01-02,2024-01-02 11:57:00,2024-01-02 15:53:00,GBPUSD,Forex,Buy,11442.58,11354.72,1,-287.96,126.09,TrendFollowing,2,105
520,2024-01-05,2024-01-05 14:09:00,2024-01-05 16:45:00,EURUSD,Forex,Sell,20580.87,20644.38,4,339.86,181.0,Scalping,2,101
521,2024-05-06,2024-05-06 11:56:00,2024-05-06 14:14:00,EURUSD,Forex,Buy,17703.4,17657.66,4,-263.13,158.3,MeanReversion,2,104
522,2024-06-30,2024-06-30 15:51:00,2024-06-30 19:22:00,GBPUSD,Forex,Buy,13776.56,13897.37,1,322.61,90.51,Scalping,2,104
523,2024-07-16,2024-07-16 15:04:00,2024-07-16 15:49:00,GBPUSD,Forex,Sell,33394.12,33338.46,3,-404.46,128.53,Breakout,2,102
524,2024-01-07,2024-01-07 15:30:00,2024-01-07 18:47:00,NIFTY,Equity,Sell,22615.8,22625.71,1,86.61,41.92,MeanReversion,3,101
525,2024-06-25,2024-06-25 09:59:00,2024-06-25 11:08:00,ETHUSDT,Crypto,Buy,36856.84,36898.86,1,362.8,51.18,Breakout,1,103
526,2024-02-21,2024-02-21 09:40:00,2024-02-21 11:32:00,ETHUSDT,Crypto,Buy,4830.94,4619.43,1,-476.36,131.97,Scalping,2,105
527,2024-04-29,2024-04-29 13:38:00,2024-04-29 14:40:00,BTCUSDT,Crypto,Buy,30374.35,30379.49,5,46.7,54.07,MeanReversion,1,102
528,2024-01-21,2024-01-21 12:58:00,2024-01-21 14:49:00,BANKNIFTY,Equity,Sell,19575.75,19627.89,5,94.48,104.39,Breakout,2,104
529,2024-02-03,2024-02-03 14:40:00,2024-02-03 16:49:00,EURUSD,Forex,Sell,49389.89,49351.43,2,-363.56,142.08,MeanReversion,3,102
530,2024-05-09,2024-05-09 10:22:00,2024-05-09 10:54:00,EURUSD,Forex,Buy,20245.72,20231.9,2,-71.8,146.34,TrendFollowing,2,105
531,2024-03-24,2024-03-24 13:10:00,2024-03-24 15:19:00,BTCUSDT,Crypto,Sell,34637.19,34829.26,3,491.26,34.39,TrendFollowing,1,104
532,2024-03-02,2024-03-02 10:17:00,2024-03-02 11:48:00,BTCUSDT,Crypto,Sell,5250.28,5279.4,5,224.34,119.89,TrendFollowing,2,101
533,2024-05-02,2024-05-02 14:56:00,2024-05-02 15:32:00,GBPUSD,Forex,Sell,13744.33,13584.71,2,-420.58,26.28,Scalping,2,105
534,2024-02-23,2024-02-23 12:18:00,2024-02-23 12:50:00,BANKNIFTY,Equity,Sell,44714.83,44682.99,4,-308.13,71.44,Breakout,2,104
535,2024-07-10,2024-07-10 09:05:00,2024-07-10 13:02:00,NIFTY,Equity,Buy,11371.49,11352.89,1,-145.0,23.19,Breakout,1,104
536,2024-06-05,2024-06-05 13:00:00,2024-06-05 14:57:00,GBPUSD,Forex,Buy,25977.04,25923.58,3,-432.39,162.07,TrendFollowing,2,105
537,2024-04-09,2024-04-09 09:27:00,2024-04-09 10:20:00,ETHUSDT,Crypto,Buy,11723.92,11729.46,2,40.01,177.22,Breakout,2,105
538,2024-06-02,2024-06-02 09:48:00,2024-06-02 10:08:00,EURUSD,Forex,Sell,32561.32,32567.0,3,32.96,71.62,Scalping,3,103
539,2024-02-16,2024-02-16 10:40:00,2024-02-16 14:18:00,NIFTY,Equity,Sell,16683.45,16703.33,2,169.49,198.89,MeanReversion,1,101
540,2024-06-12,2024-06-12 13:43:00,2024-06-12 16:51:00,NIFTY,Equity,Buy,33108.87,33118.72,2,57.78,148.82,Scalping,2,103
541,2024-01-19,2024-01-19 10:03:00,2024-01-19 12:15:00,ETHUSDT,Crypto,Buy,23287.02,23023.8,3,-439.86,116.84,Breakout,3,104
542,2024-02-19,2024-02-19 14:58:00,2024-02-19 17:45:00,BANKNIFTY,Equity,Sell,47883.38,47762.83,1,-324.7,141.1,MeanReversion,1,105
543,2024-03-10,2024-03-10 13:31:00,2024-03-10 14:56:00,GBPUSD,Forex,Sell,10086.64,10091.58,1,35.83,28.37,Scalping,2,103
544,2024-05-03,2024-05-03 10:42:00,2024-05-03 13:54:00,EURUSD,Forex,Sell,22546.03,22618.42,3,256.16,76.04,Breakout,2,105
545,2024-01-11,2024-01-11 09:52:00,2024-01-11 12:58:00,ETHUSDT,Crypto,Sell,33262.34,33401.85,2,295.45,186.16,MeanReversion,3,101
546,2024-04-07,2024-04-07 12:43:00,2024-04-07 14:40:00,GBPUSD,Forex,Sell,11770.37,11752.58,1,-100.68,38.96,Breakout,2,105
547,2024-06-12,2024-06-12 12:57:00,2024-06-12 16:55:00,GBPUSD,Forex,Buy,49624.55,49751.86,4,427.0,112.59,Scalping,3,101
548,2024-03-05,2024-03-05 10:59:00,2024-03-05 12:22:00,EURUSD,Forex,Buy,42109.56,42112.22,4,20.96,128.48,Breakout,3,103
549,2024-05-16,2024-05-16 15:45:00,2024-05-16 16:42:00,NIFTY,Equity,Buy,4501.77,4545.06,4,255.27,34.27,TrendFollowing,3,105
550,2024-05-19,2024-05-19 13:09:00,2024-05-19 14:57:00,NIFTY,Equity,Sell,41312.08,41348.31,2,282.03,144.66,Breakout,3,101
551,2024-05-13,2024-05-13 13:16:00,2024-05-13 15:22:00,BTCUSDT,Crypto,Sell,1856.21,1702.39,5,-196.87,59.99,Scalping,1,102
552,2024-03-27,2024-03-27 13:18:00,2024-03-27 16:49:00,NIFTY,Equity,Buy,18038.81,17996.36,1,-412.36,188.02,MeanReversion,1,103
553,2024-06-13,2024-06-13 14:45:00,2024-06-13 17:00:00,BTCUSDT,Crypto,Sell,27712.42,27690.55,5,-194.48,85.43,MeanReversion,2,102
554,2024-01-10,2024-01-10 15:25:00,2024-01-10 16:00:00,GBPUSD,Forex,Sell,22387.77,22443.67,4,100.59,107.98,Breakout,1,102
555,2024-01-09,2024-01-09 12:28:00,2024-01-09 15:25:00,GBPUSD,Forex,Buy,45973.63,45970.99,2,-3.04,198.51,TrendFollowing,1,103
556,2024-01-11,2024-01-11 11:45:00,2024-01-11 13:52:00,GBPUSD,Forex,Sell,42578.68,42481.62,4,-291.49,186.81,TrendFollowing,2,103
557,2024-01-27,2024-01-27 11:21:00,2024-01-27 13:46:00,BTCUSDT,Crypto,Sell,5862.5,5898.21,2,317.45,82.32,Scalping,2,101
558,2024-04-10,2024-04-10 12:33:00,2024-04-10 14:52:00,EURUSD,Forex,Buy,43904.82,43962.99,4,368.06,163.13,TrendFollowing,3,103
559,2024-01-19,2024-01-19 12:20:00,2024-01-19 13:42:00,ETHUSDT,Crypto,Buy,39512.02,39488.02,5,-195.32,25.37,Breakout,1,105
560,2024-02-29,2024-02-29 15:07:00,2024-02-29 18:56:00,EURUSD,Forex,Sell,20178.86,20142.42,5,-326.48,142.04,TrendFollowing,1,102
561,2024-04-13,2024-04-13 10:49:00,2024-04-13 12:32:00,BANKNIFTY,Equity,Buy,17337.68,17389.43,5,475.61,131.78,Scalping,2,104
562,2024-07-15,2024-07-15 13:38:00,2024-07-15 14:12:00,BTCUSDT,Crypto,Sell,41132.9,41088.63,4,-367.48,173.78,Scalping,1,101
563,2024-05-11,2024-05-11 10:17:00,2024-05-11 14:17:00,NIFTY,Equity,Sell,46141.72,46140.09,4,-12.94,125.19,MeanReversion,1,102
564,2024-04-09,2024-04-09 15:21:00,2024-04-09 19:16:00,BTCUSDT,Crypto,Buy,38252.25,37993.67,1,-325.16,105.49,MeanReversion,1,102
565,2024-02-21,2024-02-21 12:10:00,2024-02-21 16:08:00,EURUSD,Forex,Sell,19963.22,19850.35,4,-353.63,79.83,MeanReversion,2,105
566,2024-06-14,2024-06-14 11:43:00,2024-06-14 12:12:00,BTCUSDT,Crypto,Buy,3455.21,3353.1,1,-474.19,35.68,Breakout,2,105
567,2024-07-01,2024-07-01 13:29:00,2024-07-01 16:47:00,BANKNIFTY,Equity,Sell,48157.6,48171.71,5,49.53,193.51,MeanReversion,2,102
568,2024-03-12,2024-03-12 12:40:00,2024-03-12 15:06:00,GBPUSD,Forex,Sell,21653.27,21513.15,4,-188.18,106.17,TrendFollowing,3,104
569,2024-05-13,2024-05-13 12:11:00,2024-05-13 13:13:00,GBPUSD,Forex,Buy,22003.61,21957.97,3,-394.34,131.76,Scalping,1,103
570,2024-06-05,2024-06-05 13:04:00,2024-06-05 13:54:00,BANKNIFTY,Equity,Sell,10841.11,10872.11,1,119.59,133.54,MeanReversion,2,104
571,2024-04-18,2024-04-18 09:35:00,2024-04-18 11:42:00,GBPUSD,Forex,Sell,7643.64,7548.53,1,-438.65,158.34,Breakout,2,104
572,2024-02-28,2024-02-28 09:28:00,2024-02-28 12:29:00,EURUSD,Forex,Buy,23017.03,22928.34,5,-441.84,199.02,Scalping,2,104
573,2024-03-28,2024-03-28 12:08:00,2024-03-28 15:41:00,BANKNIFTY,Equity,Buy,2936.14,2972.44,4,195.04,196.9,Breakout,2,105
574,2024-02-11,2024-02-11 10:23:00,2024-02-11 10:51:00,BANKNIFTY,Equity,Buy,11997.05,11936.52,5,-357.75,33.06,TrendFollowing,1,103
575,2024-05-20,2024-05-20 14:38:00,2024-05-20 16:56:00,EURUSD,Forex,Buy,15198.59,15155.6,4,-398.95,141.51,Breakout,1,103
576,2024-05-29,2024-05-29 12:31:00,2024-05-29 15:58:00,GBPUSD,Forex,Buy,3161.48,3162.56,2,9.42,199.37,MeanReversion,2,105
577,2024-03-06,2024-03-06 15:00:00,2024-03-06 17:05:00,NIFTY,Equity,Sell,40707.81,40721.28,4,115.22,68.19,Breakout,3,103
578,2024-04-02,2024-04-02 11:08:00,2024-04-02 12:00:00,BANKNIFTY,Equity,Buy,31213.6,31217.64,1,27.04,90.96,MeanReversion,1,104
579,2024-06-13,2024-06-13 09:42:00,2024-06-13 13:37:00,EURUSD,Forex,Buy,6578.98,6649.88,2,386.6,95.46,MeanReversion,3,101
580,2024-07-14,2024-07-14 15:04:00,2024-07-14 16:13:00,GBPUSD,Forex,Buy,9771.39,9755.28,4,-132.24,88.68,TrendFollowing,3,101
581,2024-02-15,2024-02-15 14:52:00,2024-02-15 18:38:00,GBPUSD,Forex,Buy,41385.52,41583.88,4,233.61,156.17,Breakout,3,104
582,2024-03-09,2024-03-09 09:01:00,2024-03-09 09:27:00,NIFTY,Equity,Buy,601.01,577.91,5,-83.85,101.46,TrendFollowing,2,103
583,2024-07-06,2024-07-06 14:41:00,2024-07-06 18:35:00,BANKNIFTY,Equity,Sell,1008.65,971.45,3,-240.19,154.46,MeanReversion,1,102
584,2024-03-30,2024-03-30 12:01:00,2024-03-30 15:02:00,BANKNIFTY,Equity,Buy,6898.63,6903.57,5,35.31,50.89,Breakout,1,101
585,2024-03-14,2024-03-14 13:28:00,2024-03-14 14:20:00,ETHUSDT,Crypto,Buy,655.43,618.89,2,-258.8,195.42,MeanReversion,2,105
586,2024-01-18,2024-01-18 13:32:00,2024-01-18 13:47:00,BANKNIFTY,Equity,Sell,40086.78,40147.83,4,459.58,102.69,TrendFollowing,2,104
587,2024-01-17,2024-01-17 14:08:00,2024-01-17 14:49:00,ETHUSDT,Crypto,Buy,5531.32,5576.44,5,47.96,96.33,MeanReversion,3,103
588,2024-03-08,2024-03-08 10:37:00,2024-03-08 12:41:00,EURUSD,Forex,Buy,42225.64,42129.66,1,-401.92,102.77,TrendFollowing,3,101
589,2024-03-04,2024-03-04 12:25:00,2024-03-04 15:58:00,BTCUSDT,Crypto,Sell,7544.93,7522.61,4,-175.32,150.1,Scalping,2,101
590,2024-02-23,2024-02-23 14:56:00,2024-02-23 17:30:00,ETHUSDT,Crypto,Buy,23827.11,23794.48,4,-124.11,84.95,Scalping,1,105
591,2024-03-22,2024-03-22 15:17:00,2024-03-22 19:08:00,ETHUSDT,Crypto,Buy,22999.37,23224.98,5,285.02,179.5,Breakout,2,103
592,2024-07-06,2024-07-06 13:59:00,2024-07-06 16:12:00,BANKNIFTY,Equity,Buy,47768.97,47806.72,2,286.9,69.93,Scalping,2,103
593,2024-01-19,2024-01-19 10:28:00,2024-01-19 10:57:00,NIFTY,Equity,Buy,34422.33,34390.32,4,-62.4,58.39,MeanReversion,3,101
594,2024-03-27,2024-03-27 10:29:00,2024-03-27 10:41:00,BTCUSDT,Crypto,Buy,42051.54,41998.74,2,-461.57,181.33,Breakout,1,105
595,2024-07-01,2024-07-01 12:00:00,2024-07-01 14:21:00,GBPUSD,Forex,Sell,23100.8,23185.87,1,137.2,135.28,MeanReversion,2,103
596,2024-04-25,2024-04-25 11:45:00,2024-04-25 14:48:00,BTCUSDT,Crypto,Buy,44761.13,44779.6,4,136.67,126.65,Breakout,3,103
597,2024-02-21,2024-02-21 14:20:00,2024-02-21 16:42:00,BANKNIFTY,Equity,Sell,3379.27,3385.04,1,18.41,38.53,TrendFollowing,3,102
598,2024-04-15,2024-04-15 14:20:00,2024-04-15 16:18:00,BANKNIFTY,Equity,Buy,36884.82,36886.15,4,12.22,139.24,MeanReversion,3,101
599,2024-02-23,2024-02-23 13:00:00,2024-02-23 14:15:00,NIFTY,Equity,Sell,2131.56,1911.44,3,-415.21,146.1,MeanReversion,1,103
600,2024-07-10,2024-07-10 13:28:00,2024-07-10 14:19:00,ETHUSDT,Crypto,Buy,3650.61,3562.97,2,-428.74,12.3,Breakout,1,102
601,2024-01-09,2024-01-09 15:56:00,2024-01-09 19:41:00,ETHUSDT,Crypto,Buy,47827.24,47875.47,4,237.51,77.12,Breakout,2,103
602,2024-04-22,2024-04-22 10:04:00,2024-04-22 10:58:00,BTCUSDT,Crypto,Sell,14861.95,14845.08,4,-150.3,157.18,TrendFollowing,1,105
603,2024-01-23,2024-01-23 09:13:00,2024-01-23 09:24:00,GBPUSD,Forex,Buy,33085.46,33051.68,3,-314.8,43.08,Scalping,1,102
604,2024-04-17,2024-04-17 14:01:00,2024-04-17 17:24:00,GBPUSD,Forex,Buy,4964.86,4984.69,5,160.3,155.23,Breakout,3,103
605,2024-04-09,2024-04-09 09:16:00,2024-04-09 12:27:00,BTCUSDT,Crypto,Buy,13289.07,13227.46,5,-479.06,25.61,MeanReversion,1,104
606,2024-01-15,2024-01-15 13:00:00,2024-01-15 16:54:00,EURUSD,Forex,Sell,48394.61,48369.71,4,-204.56,156.15,Breakout,3,103
607,2024-04-10,2024-04-10 13:40:00,2024-04-10 14:05:00,BANKNIFTY,Equity,Sell,31251.95,31230.11,4,-118.06,49.08,TrendFollowing,1,103
608,2024-05-22,2024-05-22 11:24:00,2024-05-22 15:09:00,ETHUSDT,Crypto,Buy,6113.25,6125.26,1,115.01,157.18,Scalping,1,103
609,2024-04-21,2024-04-21 10:18:00,2024-04-21 13:03:00,GBPUSD,Forex,Buy,32213.02,32216.66,5,30.3,17.97,Breakout,1,105
610,2024-05-23,2024-05-23 10:59:00,2024-05-23 13:35:00,BTCUSDT,Crypto,Buy,48426.01,48645.89,4,298.71,65.64,Breakout,3,103
611,2024-06-26,2024-06-26 11:02:00,2024-06-26 14:56:00,ETHUSDT,Crypto,Buy,48999.52,49015.41,1,101.88,120.66,TrendFollowing,2,102
612,2024-06-24,2024-06-24 09:12:00,2024-06-24 12:30:00,GBPUSD,Forex,Sell,37416.26,37500.1,1,311.77,134.73,Breakout,1,103
613,2024-04-29,2024-04-29 15:53:00,2024-04-29 17:07:00,BTCUSDT,Crypto,Sell,6448.38,6431.43,2,-161.73,186.34,MeanReversion,3,102
614,2024-07-11,2024-07-11 15:29:00,2024-07-11 17:14:00,EURUSD,Forex,Sell,11269.55,11153.56,3,-127.83,92.09,TrendFollowing,2,101
615,2024-04-13,2024-04-13 13:44:00,2024-04-13 16:39:00,NIFTY,Equity,Sell,21998.28,22022.93,4,112.94,189.18,TrendFollowing,3,102
616,2024-04-23,2024-04-23 15:13:00,2024-04-23 15:23:00,GBPUSD,Forex,Sell,12072.6,12028.63,5,-378.5,47.52,TrendFollowing,3,102
617,2024-02-22,2024-02-22 14:09:00,2024-02-22 15:30:00,NIFTY,Equity,Buy,44351.9,44405.02,5,145.81,64.32,Scalping,3,101
618,2024-03-28,2024-03-28 13:12:00,2024-03-28 16:21:00,BANKNIFTY,Equity,Sell,40806.55,40922.63,2,361.37,170.84,TrendFollowing,1,105
619,2024-05-11,2024-05-11 15:49:00,2024-05-11 17:11:00,BTCUSDT,Crypto,Sell,45950.38,45912.02,4,-247.76,153.46,Scalping,3,101
620,2024-01-03,2024-01-03 15:47:00,2024-01-03 16:42:00,BANKNIFTY,Equity,Buy,23053.95,23089.6,4,342.0,148.41,Breakout,1,104
621,2024-07-11,2024-07-11 11:24:00,2024-07-11 13:09:00,BANKNIFTY,Equity,Sell,38833.55,38852.71,2,156.16,43.71,Breakout,3,103
622,2024-02-26,2024-02-26 15:35:00,2024-02-26 16:15:00,BANKNIFTY,Equity,Buy,27274.09,27413.62,4,484.67,188.1,TrendFollowing,3,103
623,2024-04-01,2024-04-01 09:02:00,2024-04-01 12:54:00,BTCUSDT,Crypto,Buy,2206.53,2151.5,4,-335.19,35.03,TrendFollowing,1,102
624,2024-06-28,2024-06-28 11:28:00,2024-06-28 13:38:00,GBPUSD,Forex,Sell,36312.7,36352.61,4,317.79,50.57,TrendFollowing,3,104
625,2024-02-01,2024-02-01 15:56:00,2024-02-01 16:43:00,BTCUSDT,Crypto,Sell,25317.34,25545.76,1,340.7,149.23,Breakout,2,105
626,2024-06-05,2024-06-05 15:25:00,2024-06-05 18:01:00,NIFTY,Equity,Buy,27134.75,27152.75,5,90.35,106.59,Scalping,3,101
627,2024-05-26,2024-05-26 12:27:00,2024-05-26 14:12:00,NIFTY,Equity,Buy,14912.55,14935.17,4,65.02,140.89,MeanReversion,2,104
628,2024-06-24,2024-06-24 09:37:00,2024-06-24 13:27:00,GBPUSD,Forex,Sell,43672.48,43689.01,1,136.29,154.61,Breakout,1,102
629,2024-06-27,2024-06-27 10:04:00,2024-06-27 12:15:00,EURUSD,Forex,Buy,8045.58,8038.59,4,-38.44,11.77,TrendFollowing,2,104
630,2024-07-17,2024-07-17 13:55:00,2024-07-17 15:55:00,BTCUSDT,Crypto,Buy,12371.61,12408.76,4,226.46,198.44,Scalping,3,105
631,2024-01-10,2024-01-10 11:24:00,2024-01-10 13:06:00,NIFTY,Equity,Sell,5003.95,4992.18,1,-98.51,162.01,Scalping,1,101
632,2024-05-03,2024-05-03 11:44:00,2024-05-03 12:38:00,GBPUSD,Forex,Buy,10241.58,10248.66,5,55.08,149.28,Breakout,3,105
633,2024-06-03,2024-06-03 15:20:00,2024-06-03 16:26:00,GBPUSD,Forex,Sell,30818.47,30690.99,2,-311.98,77.52,Scalping,1,101
634,2024-05-24,2024-05-24 09:09:00,2024-05-24 10:26:00,EURUSD,Forex,Sell,39200.4,39205.87,2,54.23,10.99,TrendFollowing,3,103
635,2024-06-01,2024-06-01 12:12:00,2024-06-01 13:34:00,BANKNIFTY,Equity,Sell,38061.49,37598.37,4,-464.69,151.69,Scalping,1,102
636,2024-02-04,2024-02-04 15:50:00,2024-02-04 16:36:00,GBPUSD,Forex,Sell,10163.9,10253.71,3,458.07,79.91,Scalping,3,101
637,2024-01-20,2024-01-20 11:14:00,2024-01-20 12:50:00,BTCUSDT,Crypto,Buy,16380.23,16287.91,3,-351.11,68.06,MeanReversion,3,105
638,2024-04-08,2024-04-08 10:41:00,2024-04-08 13:40:00,BANKNIFTY,Equity,Sell,43838.71,43928.44,1,496.33,79.98,TrendFollowing,3,102
639,2024-05-09,2024-05-09 11:36:00,2024-05-09 14:18:00,GBPUSD,Forex,Sell,22458.1,22481.26,1,222.07,178.38,MeanReversion,3,105
640,2024-06-27,2024-06-27 13:29:00,2024-06-27 13:45:00,GBPUSD,Forex,Sell,29672.56,29643.33,5,-108.47,88.4,Scalping,1,101
641,2024-02-21,2024-02-21 11:06:00,2024-02-21 12:33:00,EURUSD,Forex,Sell,34796.13,34737.1,1,-496.78,127.72,Scalping,2,102
642,2024-07-15,2024-07-15 10:55:00,2024-07-15 14:07:00,GBPUSD,Forex,Buy,17806.88,17995.84,1,294.2,27.67,Scalping,3,103
643,2024-02-21,2024-02-21 12:51:00,2024-02-21 15:44:00,BANKNIFTY,Equity,Buy,29430.7,29427.92,3,-19.03,132.04,Breakout,1,105
644,2024-01-24,2024-01-24 11:38:00,2024-01-24 14:38:00,BANKNIFTY,Equity,Buy,3289.44,3305.79,1,79.98,116.68,Breakout,1,102
645,2024-07-10,2024-07-10 12:45:00,2024-07-10 16:41:00,BTCUSDT,Crypto,Sell,28054.97,28068.54,4,103.49,138.53,Breakout,2,104
646,2024-02-10,2024-02-10 12:15:00,2024-02-10 13:40:00,GBPUSD,Forex,Buy,40259.2,40095.54,4,-230.18,166.76,Scalping,1,103
647,2024-03-17,2024-03-17 14:18:00,2024-03-17 14:43:00,EURUSD,Forex,Buy,24937.87,24795.99,5,-422.94,21.12,TrendFollowing,2,102
648,2024-05-10,2024-05-10 15:30:00,2024-05-10 17:59:00,EURUSD,Forex,Sell,16745.2,16775.76,5,284.9,144.46,Scalping,3,101
649,2024-03-23,2024-03-23 15:38:00,2024-03-23 18:58:00,NIFTY,Equity,Buy,39441.32,39443.74,5,17.27,93.64,Breakout,3,103
650,2024-06-27,2024-06-27 12:28:00,2024-06-27 15:25:00,BANKNIFTY,Equity,Buy,7415.25,7393.25,3,-171.81,92.46,TrendFollowing,2,103
651,2024-06-24,2024-06-24 15:03:00,2024-06-24 17:31:00,BTCUSDT,Crypto,Sell,4475.59,4415.5,4,-279.39,123.66,Breakout,1,103
652,2024-04-27,2024-04-27 11:23:00,2024-04-27 14:36:00,ETHUSDT,Crypto,Sell,36796.37,36863.91,4,498.35,187.29,Scalping,1,102
653,2024-05-15,2024-05-15 12:18:00,2024-05-15 13:37:00,ETHUSDT,Crypto,Buy,32146.13,32134.2,1,-78.75,130.87,Scalping,1,103
654,2024-05-19,2024-05-19 09:15:00,2024-05-19 13:14:00,NIFTY,Equity,Buy,39293.3,39238.57,1,-381.66,87.88,Scalping,3,105
655,2024-05-06,2024-05-06 10:04:00,2024-05-06 11:34:00,GBPUSD,Forex,Buy,41998.12,41978.92,2,-116.17,118.66,TrendFollowing,1,103
656,2024-04-03,2024-04-03 13:28:00,2024-04-03 15:38:00,BTCUSDT,Crypto,Buy,29409.08,29372.71,3,-315.52,78.82,Breakout,2,104
657,2024-02-11,2024-02-11 10:16:00,2024-02-11 13:42:00,NIFTY,Equity,Sell,16758.84,16429.16,5,-473.8,14.6,Scalping,1,104
658,2024-01-28,2024-01-28 15:57:00,2024-01-28 19:49:00,BTCUSDT,Crypto,Sell,41593.27,41558.43,5,-226.93,108.43,Scalping,2,104
659,2024-04-18,2024-04-18 11:55:00,2024-04-18 15:23:00,EURUSD,Forex,Sell,14971.34,15044.91,1,440.68,59.27,TrendFollowing,1,105
660,2024-01-18,2024-01-18 09:12:00,2024-01-18 11:16:00,EURUSD,Forex,Sell,21511.36,21610.46,2,372.73,169.97,Breakout,2,103
661,2024-04-19,2024-04-19 15:45:00,2024-04-19 17:47:00,BTCUSDT,Crypto,Sell,9345.77,9376.97,4,302.64,97.06,Scalping,3,102
662,2024-06-13,2024-06-13 12:04:00,2024-06-13 12:50:00,ETHUSDT,Crypto,Buy,24174.3,24096.44,3,-366.52,25.31,TrendFollowing,1,102
663,2024-07-03,2024-07-03 14:33:00,2024-07-03 15:29:00,ETHUSDT,Crypto,Sell,36410.57,36409.19,4,-3.54,93.0,TrendFollowing,2,103
664,2024-02-18,2024-02-18 12:28:00,2024-02-18 14:03:00,GBPUSD,Forex,Buy,36488.94,36557.1,1,265.51,40.19,TrendFollowing,1,101
665,2024-06-05,2024-06-05 14:45:00,2024-06-05 16:41:00,BTCUSDT,Crypto,Sell,30530.75,30427.31,4,-364.65,152.76,Breakout,2,104
666,2024-03-08,2024-03-08 10:06:00,2024-03-08 11:45:00,GBPUSD,Forex,Sell,32864.91,32922.45,1,456.61,23.1,Scalping,1,105
667,2024-02-06,2024-02-06 11:04:00,2024-02-06 14:40:00,BTCUSDT,Crypto,Sell,2899.88,2877.08,5,-217.81,59.72,MeanReversion,2,101
668,2024-03-22,2024-03-22 11:46:00,2024-03-22 13:55:00,ETHUSDT,Crypto,Buy,12386.59,12433.9,4,406.25,57.41,MeanReversion,2,105
669,2024-06-23,2024-06-23 11:03:00,2024-06-23 12:04:00,ETHUSDT,Crypto,Buy,13633.89,13697.23,1,259.4,95.45,TrendFollowing,2,104
670,2024-05-30,2024-05-30 12:15:00,2024-05-30 14:27:00,BTCUSDT,Crypto,Buy,38846.69,38790.93,1,-434.63,102.64,MeanReversion,1,103
671,2024-03-17,2024-03-17 14:29:00,2024-03-17 15:39:00,ETHUSDT,Crypto,Sell,1729.0,1674.24,2,-437.35,182.22,Breakout,1,105
672,2024-01-09,2024-01-09 12:07:00,2024-01-09 16:02:00,BTCUSDT,Crypto,Buy,7005.31,7011.39,3,32.42,88.11,Scalping,3,105
673,2024-07-02,2024-07-02 14:23:00,2024-07-02 15:17:00,GBPUSD,Forex,Buy,17399.8,17457.96,5,399.83,14.15,Breakout,1,101
674,2024-06-12,2024-06-12 12:09:00,2024-06-12 12:37:00,GBPUSD,Forex,Buy,33206.29,33442.08,2,463.39,116.43,MeanReversion,1,102
675,2024-06-11,2024-06-11 09:10:00,2024-06-11 10:31:00,NIFTY,Equity,Sell,46844.28,46742.62,4,-447.74,89.57,MeanReversion,3,101
676,2024-06-07,2024-06-07 10:02:00,2024-06-07 13:34:00,EURUSD,Forex,Sell,13044.88,13079.38,1,230.82,196.45,TrendFollowing,1,105
677,2024-06-06,2024-06-06 15:29:00,2024-06-06 17:27:00,ETHUSDT,Crypto,Sell,12863.68,12896.79,4,154.17,47.64,Breakout,3,103
678,2024-02-25,2024-02-25 13:41:00,2024-02-25 16:42:00,GBPUSD,Forex,Sell,28288.25,28262.97,2,-36.07,194.68,Breakout,3,103
679,2024-02-10,2024-02-10 12:18:00,2024-02-10 15:11:00,BANKNIFTY,Equity,Sell,30445.94,30405.88,1,-150.49,31.68,Breakout,1,101
680,2024-01-24,2024-01-24 11:12:00,2024-01-24 13:02:00,GBPUSD,Forex,Sell,7604.78,7569.32,5,-274.68,57.68,Breakout,2,105
681,2024-06-11,2024-06-11 11:15:00,2024-06-11 12:37:00,BANKNIFTY,Equity,Buy,42538.27,42547.81,3,61.22,109.44,Breakout,2,101
